yearindex,topicindex,year,topic,category,radius,count,countall,color
1204,323,2018,Ridesharing,Transportation,5,41,41,#a5a5a5
1205,324,2018,Ridesharing,Transportation,5,41,41,#a5a5a5
1206,325,2018,Ridesharing,Transportation,5,41,41,#a5a5a5
1207,326,2018,Ridesharing,Transportation,5,41,41,#a5a5a5
1208,327,2018,Ridesharing,Transportation,5,41,41,#a5a5a5
1209,328,2018,Ridesharing,Transportation,5,41,41,#a5a5a5
1210,329,2018,Ridesharing,Transportation,5,41,41,#a5a5a5
1211,330,2018,Ridesharing,Transportation,5,41,41,#a5a5a5
1212,331,2018,Ridesharing,Transportation,5,41,41,#a5a5a5
1213,332,2018,Ridesharing,Transportation,5,41,41,#a5a5a5
1214,333,2018,Ridesharing,Transportation,5,41,41,#a5a5a5
1215,386,2018,Marijuana,Police/security,5,43,43,#9b3434
1216,387,2018,Marijuana,Police/security,5,43,43,#9b3434
1217,388,2018,Marijuana,Police/security,5,43,43,#9b3434
1218,389,2018,Marijuana,Police/security,5,43,43,#9b3434
1219,390,2018,Marijuana,Police/security,5,43,43,#9b3434
1220,391,2018,Marijuana,Police/security,5,43,43,#9b3434
1221,392,2018,Marijuana,Police/security,5,43,43,#9b3434
1222,393,2018,Marijuana,Police/security,5,43,43,#9b3434
1223,394,2018,Marijuana,Police/security,5,43,43,#9b3434
1224,395,2018,Marijuana,Police/security,5,43,43,#9b3434
1225,396,2018,Marijuana,Police/security,5,43,43,#9b3434
1226,397,2018,Marijuana,Police/security,5,43,43,#9b3434
1227,398,2018,Marijuana,Police/security,5,43,43,#9b3434
1228,399,2018,Marijuana,Police/security,5,43,43,#9b3434
1229,400,2018,Marijuana,Police/security,5,43,43,#9b3434
1230,401,2018,Marijuana,Police/security,5,43,43,#9b3434
1231,402,2018,Marijuana,Police/security,5,43,43,#9b3434
1232,403,2018,Marijuana,Police/security,5,43,43,#9b3434
1233,404,2018,Marijuana,Police/security,5,43,43,#9b3434
1234,405,2018,Marijuana,Police/security,5,43,43,#9b3434
1235,406,2018,Marijuana,Police/security,5,43,43,#9b3434
1236,407,2018,Marijuana,Police/security,5,43,43,#9b3434
1237,408,2018,Marijuana,Police/security,5,43,43,#9b3434
1238,409,2018,Marijuana,Police/security,5,43,43,#9b3434
1239,410,2018,Marijuana,Police/security,5,43,43,#9b3434
1240,411,2018,Marijuana,Police/security,5,43,43,#9b3434
1241,412,2018,Marijuana,Police/security,5,43,43,#9b3434
1242,413,2018,Marijuana,Police/security,5,43,43,#9b3434
1243,414,2018,Marijuana,Police/security,5,43,43,#9b3434
1244,415,2018,Marijuana,Police/security,5,43,43,#9b3434
1245,416,2018,Marijuana,Police/security,5,43,43,#9b3434
1246,417,2018,Marijuana,Police/security,5,43,43,#9b3434
1247,418,2018,Marijuana,Police/security,5,43,43,#9b3434
1248,419,2018,Marijuana,Police/security,5,43,43,#9b3434
1249,420,2018,Marijuana,Police/security,5,43,43,#9b3434
1250,421,2018,Marijuana,Police/security,5,43,43,#9b3434
1251,422,2018,Marijuana,Police/security,5,43,43,#9b3434
1252,423,2018,Marijuana,Police/security,5,43,43,#9b3434
1253,424,2018,Marijuana,Police/security,5,43,43,#9b3434
1254,425,2018,Marijuana,Police/security,5,43,43,#9b3434
1255,426,2018,Marijuana,Police/security,5,43,43,#9b3434
1256,427,2018,Marijuana,Police/security,5,43,43,#9b3434
1257,428,2018,Marijuana,Police/security,5,43,43,#9b3434
1258,1754,2019,yearblank,yearblank,0,0,0,#ffffff
1259,1755,2019,yearblank,yearblank,0,0,99999,#ffffff
1260,70,2019,Public Health,Health,5,12,12,#e2747c
1261,71,2019,Public Health,Health,5,12,12,#e2747c
1262,72,2019,Public Health,Health,5,12,12,#e2747c
1263,73,2019,Public Health,Health,5,12,12,#e2747c
1264,74,2019,Public Health,Health,5,12,12,#e2747c
1265,75,2019,Public Health,Health,5,12,12,#e2747c
1266,76,2019,Public Health,Health,5,12,12,#e2747c
1267,77,2019,Public Health,Health,5,12,12,#e2747c
1268,78,2019,Public Health,Health,5,12,12,#e2747c
1269,79,2019,Public Health,Health,5,12,12,#e2747c
1270,80,2019,Public Health,Health,5,12,12,#e2747c
1271,81,2019,Public Health,Health,5,12,12,#e2747c
1272,149,2019,Hudson Yards,Labor/business,5,22,22,#e8562a
1273,150,2019,Hudson Yards,Labor/business,5,22,22,#e8562a
1274,151,2019,Hudson Yards,Labor/business,5,22,22,#e8562a
1275,152,2019,Hudson Yards,Labor/business,5,22,22,#e8562a
1276,153,2019,Hudson Yards,Labor/business,5,22,22,#e8562a
1277,154,2019,Hudson Yards,Labor/business,5,22,22,#e8562a
1278,155,2019,Hudson Yards,Labor/business,5,22,22,#e8562a
1279,156,2019,Hudson Yards,Labor/business,5,22,22,#e8562a
1280,157,2019,Hudson Yards,Labor/business,5,22,22,#e8562a
1281,158,2019,Hudson Yards,Labor/business,5,22,22,#e8562a
1282,159,2019,Hudson Yards,Labor/business,5,22,22,#e8562a
1283,160,2019,Hudson Yards,Labor/business,5,22,22,#e8562a
1284,161,2019,Hudson Yards,Labor/business,5,22,22,#e8562a
1285,162,2019,Hudson Yards,Labor/business,5,22,22,#e8562a
1286,163,2019,Hudson Yards,Labor/business,5,22,22,#e8562a
1287,164,2019,Hudson Yards,Labor/business,5,22,22,#e8562a
1288,165,2019,Hudson Yards,Labor/business,5,22,22,#e8562a
1289,166,2019,Hudson Yards,Labor/business,5,22,22,#e8562a
1290,167,2019,Hudson Yards,Labor/business,5,22,22,#e8562a
1291,168,2019,Hudson Yards,Labor/business,5,22,22,#e8562a
1292,169,2019,Hudson Yards,Labor/business,5,22,22,#e8562a
1293,170,2019,Hudson Yards,Labor/business,5,22,22,#e8562a
1294,175,2019,City Streets,Environment,5,28,28,#9fb753
1295,176,2019,City Streets,Environment,5,28,28,#9fb753
1296,177,2019,City Streets,Environment,5,28,28,#9fb753
1297,178,2019,City Streets,Environment,5,28,28,#9fb753
1298,179,2019,City Streets,Environment,5,28,28,#9fb753
1299,180,2019,City Streets,Environment,5,28,28,#9fb753
1300,181,2019,City Streets,Environment,5,28,28,#9fb753
1301,182,2019,City Streets,Environment,5,28,28,#9fb753
1302,183,2019,City Streets,Environment,5,28,28,#9fb753
1303,184,2019,City Streets,Environment,5,28,28,#9fb753
1304,185,2019,City Streets,Environment,5,28,28,#9fb753
1305,186,2019,City Streets,Environment,5,28,28,#9fb753
1306,187,2019,City Streets,Environment,5,28,28,#9fb753
1307,188,2019,City Streets,Environment,5,28,28,#9fb753
1308,189,2019,City Streets,Environment,5,28,28,#9fb753
1309,190,2019,City Streets,Environment,5,28,28,#9fb753
1310,191,2019,City Streets,Environment,5,28,28,#9fb753
1311,192,2019,City Streets,Environment,5,28,28,#9fb753
1312,193,2019,City Streets,Environment,5,28,28,#9fb753
1313,194,2019,City Streets,Environment,5,28,28,#9fb753
1314,195,2019,City Streets,Environment,5,28,28,#9fb753
1315,196,2019,City Streets,Environment,5,28,28,#9fb753
1316,197,2019,City Streets,Environment,5,28,28,#9fb753
1317,198,2019,City Streets,Environment,5,28,28,#9fb753
1318,199,2019,City Streets,Environment,5,28,28,#9fb753
1319,200,2019,City Streets,Environment,5,28,28,#9fb753
1320,201,2019,City Streets,Environment,5,28,28,#9fb753
1321,202,2019,City Streets,Environment,5,28,28,#9fb753
1322,483,2019,Medallion Loans,Transportation,5,45,45,#828282
1323,484,2019,Medallion Loans,Transportation,5,45,45,#828282
1324,485,2019,Medallion Loans,Transportation,5,45,45,#828282
1325,486,2019,Medallion Loans,Transportation,5,45,45,#828282
1326,487,2019,Medallion Loans,Transportation,5,45,45,#828282
1327,488,2019,Medallion Loans,Transportation,5,45,45,#828282
1328,489,2019,Medallion Loans,Transportation,5,45,45,#828282
1329,490,2019,Medallion Loans,Transportation,5,45,45,#828282
1330,491,2019,Medallion Loans,Transportation,5,45,45,#828282
1331,492,2019,Medallion Loans,Transportation,5,45,45,#828282
1332,493,2019,Medallion Loans,Transportation,5,45,45,#828282
1333,494,2019,Medallion Loans,Transportation,5,45,45,#828282
1334,495,2019,Medallion Loans,Transportation,5,45,45,#828282
1335,496,2019,Medallion Loans,Transportation,5,45,45,#828282
1336,497,2019,Medallion Loans,Transportation,5,45,45,#828282
1337,498,2019,Medallion Loans,Transportation,5,45,45,#828282
1338,499,2019,Medallion Loans,Transportation,5,45,45,#828282
1339,500,2019,Medallion Loans,Transportation,5,45,45,#828282
1340,501,2019,Medallion Loans,Transportation,5,45,45,#828282
1341,502,2019,Medallion Loans,Transportation,5,45,45,#828282
1342,503,2019,Medallion Loans,Transportation,5,45,45,#828282
1343,504,2019,Medallion Loans,Transportation,5,45,45,#828282
1344,505,2019,Medallion Loans,Transportation,5,45,45,#828282
1345,506,2019,Medallion Loans,Transportation,5,45,45,#828282
1346,507,2019,Medallion Loans,Transportation,5,45,45,#828282
1347,508,2019,Medallion Loans,Transportation,5,45,45,#828282
1348,509,2019,Medallion Loans,Transportation,5,45,45,#828282
1349,510,2019,Medallion Loans,Transportation,5,45,45,#828282
1350,511,2019,Medallion Loans,Transportation,5,45,45,#828282
1351,512,2019,Medallion Loans,Transportation,5,45,45,#828282
1352,513,2019,Medallion Loans,Transportation,5,45,45,#828282
1353,514,2019,Medallion Loans,Transportation,5,45,45,#828282
1354,515,2019,Medallion Loans,Transportation,5,45,45,#828282
1355,516,2019,Medallion Loans,Transportation,5,45,45,#828282
1356,517,2019,Medallion Loans,Transportation,5,45,45,#828282
1357,518,2019,Medallion Loans,Transportation,5,45,45,#828282
1358,519,2019,Medallion Loans,Transportation,5,45,45,#828282
1359,520,2019,Medallion Loans,Transportation,5,45,45,#828282
1360,521,2019,Medallion Loans,Transportation,5,45,45,#828282
1361,522,2019,Medallion Loans,Transportation,5,45,45,#828282
1362,523,2019,Medallion Loans,Transportation,5,45,45,#828282
1363,524,2019,Medallion Loans,Transportation,5,45,45,#828282
1364,525,2019,Medallion Loans,Transportation,5,45,45,#828282
1365,526,2019,Medallion Loans,Transportation,5,45,45,#828282
1366,527,2019,Medallion Loans,Transportation,5,45,45,#828282
1367,587,2019,Rikers Closing,Police/security,5,48,48,#c12336
1368,588,2019,Rikers Closing,Police/security,5,48,48,#c12336
1369,589,2019,Rikers Closing,Police/security,5,48,48,#c12336
1370,590,2019,Rikers Closing,Police/security,5,48,48,#c12336
1371,591,2019,Rikers Closing,Police/security,5,48,48,#c12336
1372,592,2019,Rikers Closing,Police/security,5,48,48,#c12336
1373,593,2019,Rikers Closing,Police/security,5,48,48,#c12336
1374,594,2019,Rikers Closing,Police/security,5,48,48,#c12336
1375,595,2019,Rikers Closing,Police/security,5,48,48,#c12336
1376,596,2019,Rikers Closing,Police/security,5,48,48,#c12336
1377,597,2019,Rikers Closing,Police/security,5,48,48,#c12336
1378,598,2019,Rikers Closing,Police/security,5,48,48,#c12336
1379,599,2019,Rikers Closing,Police/security,5,48,48,#c12336
1380,600,2019,Rikers Closing,Police/security,5,48,48,#c12336
1381,601,2019,Rikers Closing,Police/security,5,48,48,#c12336
1382,602,2019,Rikers Closing,Police/security,5,48,48,#c12336
1383,603,2019,Rikers Closing,Police/security,5,48,48,#c12336
1384,604,2019,Rikers Closing,Police/security,5,48,48,#c12336
1385,605,2019,Rikers Closing,Police/security,5,48,48,#c12336
1386,606,2019,Rikers Closing,Police/security,5,48,48,#c12336
1387,607,2019,Rikers Closing,Police/security,5,48,48,#c12336
1388,608,2019,Rikers Closing,Police/security,5,48,48,#c12336
1389,609,2019,Rikers Closing,Police/security,5,48,48,#c12336
1390,610,2019,Rikers Closing,Police/security,5,48,48,#c12336
1391,611,2019,Rikers Closing,Police/security,5,48,48,#c12336
1392,612,2019,Rikers Closing,Police/security,5,48,48,#c12336
1393,613,2019,Rikers Closing,Police/security,5,48,48,#c12336
1394,614,2019,Rikers Closing,Police/security,5,48,48,#c12336
1395,615,2019,Rikers Closing,Police/security,5,48,48,#c12336
1396,616,2019,Rikers Closing,Police/security,5,48,48,#c12336
1397,617,2019,Rikers Closing,Police/security,5,48,48,#c12336
1398,618,2019,Rikers Closing,Police/security,5,48,48,#c12336
1399,619,2019,Rikers Closing,Police/security,5,48,48,#c12336
1400,620,2019,Rikers Closing,Police/security,5,48,48,#c12336
1401,621,2019,Rikers Closing,Police/security,5,48,48,#c12336
1402,622,2019,Rikers Closing,Police/security,5,48,48,#c12336
1403,623,2019,Rikers Closing,Police/security,5,48,48,#c12336
1404,624,2019,Rikers Closing,Police/security,5,48,48,#c12336
1405,625,2019,Rikers Closing,Police/security,5,48,48,#c12336
1406,626,2019,Rikers Closing,Police/security,5,48,48,#c12336
1407,627,2019,Rikers Closing,Police/security,5,48,48,#c12336
1408,628,2019,Rikers Closing,Police/security,5,48,48,#c12336
1409,629,2019,Rikers Closing,Police/security,5,48,48,#c12336
1410,630,2019,Rikers Closing,Police/security,5,48,48,#c12336
1411,631,2019,Rikers Closing,Police/security,5,48,48,#c12336
1412,632,2019,Rikers Closing,Police/security,5,48,48,#c12336
1413,633,2019,Rikers Closing,Police/security,5,48,48,#c12336
1414,634,2019,Rikers Closing,Police/security,5,48,48,#c12336
1415,948,2019,Amazon,Labor/business,5,53,85,#e26e17
1416,949,2019,Amazon,Labor/business,5,53,85,#e26e17
1417,950,2019,Amazon,Labor/business,5,53,85,#e26e17
1418,951,2019,Amazon,Labor/business,5,53,85,#e26e17
1419,952,2019,Amazon,Labor/business,5,53,85,#e26e17
1420,953,2019,Amazon,Labor/business,5,53,85,#e26e17
1421,954,2019,Amazon,Labor/business,5,53,85,#e26e17
1422,955,2019,Amazon,Labor/business,5,53,85,#e26e17
1423,956,2019,Amazon,Labor/business,5,53,85,#e26e17
1424,957,2019,Amazon,Labor/business,5,53,85,#e26e17
1425,958,2019,Amazon,Labor/business,5,53,85,#e26e17
1426,959,2019,Amazon,Labor/business,5,53,85,#e26e17
1427,960,2019,Amazon,Labor/business,5,53,85,#e26e17
1428,961,2019,Amazon,Labor/business,5,53,85,#e26e17
1429,962,2019,Amazon,Labor/business,5,53,85,#e26e17
1430,963,2019,Amazon,Labor/business,5,53,85,#e26e17
1431,964,2019,Amazon,Labor/business,5,53,85,#e26e17
1432,965,2019,Amazon,Labor/business,5,53,85,#e26e17
1433,966,2019,Amazon,Labor/business,5,53,85,#e26e17
1434,967,2019,Amazon,Labor/business,5,53,85,#e26e17
1435,968,2019,Amazon,Labor/business,5,53,85,#e26e17
1436,969,2019,Amazon,Labor/business,5,53,85,#e26e17
1437,970,2019,Amazon,Labor/business,5,53,85,#e26e17
1438,971,2019,Amazon,Labor/business,5,53,85,#e26e17
1439,972,2019,Amazon,Labor/business,5,53,85,#e26e17
1440,973,2019,Amazon,Labor/business,5,53,85,#e26e17
1441,974,2019,Amazon,Labor/business,5,53,85,#e26e17
1442,975,2019,Amazon,Labor/business,5,53,85,#e26e17
1443,976,2019,Amazon,Labor/business,5,53,85,#e26e17
1444,977,2019,Amazon,Labor/business,5,53,85,#e26e17
1445,978,2019,Amazon,Labor/business,5,53,85,#e26e17
1446,979,2019,Amazon,Labor/business,5,53,85,#e26e17
1447,980,2019,Amazon,Labor/business,5,53,85,#e26e17
1448,981,2019,Amazon,Labor/business,5,53,85,#e26e17
1449,982,2019,Amazon,Labor/business,5,53,85,#e26e17
1450,983,2019,Amazon,Labor/business,5,53,85,#e26e17
1451,984,2019,Amazon,Labor/business,5,53,85,#e26e17
1452,985,2019,Amazon,Labor/business,5,53,85,#e26e17
1453,986,2019,Amazon,Labor/business,5,53,85,#e26e17
1454,987,2019,Amazon,Labor/business,5,53,85,#e26e17
1455,988,2019,Amazon,Labor/business,5,53,85,#e26e17
1456,989,2019,Amazon,Labor/business,5,53,85,#e26e17
1457,990,2019,Amazon,Labor/business,5,53,85,#e26e17
1458,991,2019,Amazon,Labor/business,5,53,85,#e26e17
1459,992,2019,Amazon,Labor/business,5,53,85,#e26e17
1460,993,2019,Amazon,Labor/business,5,53,85,#e26e17
1461,994,2019,Amazon,Labor/business,5,53,85,#e26e17
1462,995,2019,Amazon,Labor/business,5,53,85,#e26e17
1463,996,2019,Amazon,Labor/business,5,53,85,#e26e17
1464,997,2019,Amazon,Labor/business,5,53,85,#e26e17
1465,998,2019,Amazon,Labor/business,5,53,85,#e26e17
1466,999,2019,Amazon,Labor/business,5,53,85,#e26e17
1467,1000,2019,Amazon,Labor/business,5,53,85,#e26e17
1468,1756,2020,yearblank,yearblank,0,0,0,#ffffff
1469,1757,2020,yearblank,yearblank,0,0,99999,#ffffff
1470,3,2020,ICE,Police/security,5,1,1,#c91818
1471,8,2020,Medallion ,Transportation,5,1,1,#a0a0a0
1472,14,2020,Foie Gras Ban,Environment,5,2,2,#91af37
1473,15,2020,Foie Gras Ban,Environment,5,2,2,#91af37
1474,21,2020,Plastic Bag Ban,Environment,5,3,3,#67812b
1475,22,2020,Plastic Bag Ban,Environment,5,3,3,#67812b
1476,23,2020,Plastic Bag Ban,Environment,5,3,3,#67812b
1477,27,2020,Primaries,Election,5,4,4,#8f2e62
1478,28,2020,Primaries,Election,5,4,4,#8f2e62
1479,29,2020,Primaries,Election,5,4,4,#8f2e62
1480,30,2020,Primaries,Election,5,4,4,#8f2e62
1481,341,2020,BLM Defunding Police,Police/security,5,41,41,#ce3e45
1482,342,2020,BLM Defunding Police,Police/security,5,41,41,#ce3e45
1483,343,2020,BLM Defunding Police,Police/security,5,41,41,#ce3e45
1484,344,2020,BLM Defunding Police,Police/security,5,41,41,#ce3e45
1485,345,2020,BLM Defunding Police,Police/security,5,41,41,#ce3e45
1486,346,2020,BLM Defunding Police,Police/security,5,41,41,#ce3e45
1487,347,2020,BLM Defunding Police,Police/security,5,41,41,#ce3e45
1488,348,2020,BLM Defunding Police,Police/security,5,41,41,#ce3e45
1489,349,2020,BLM Defunding Police,Police/security,5,41,41,#ce3e45
1490,350,2020,BLM Defunding Police,Police/security,5,41,41,#ce3e45
1491,351,2020,BLM Defunding Police,Police/security,5,41,41,#ce3e45
1492,352,2020,BLM Defunding Police,Police/security,5,41,41,#ce3e45
1493,353,2020,BLM Defunding Police,Police/security,5,41,41,#ce3e45
1494,354,2020,BLM Defunding Police,Police/security,5,41,41,#ce3e45
1495,355,2020,BLM Defunding Police,Police/security,5,41,41,#ce3e45
1496,356,2020,BLM Defunding Police,Police/security,5,41,41,#ce3e45
1497,357,2020,BLM Defunding Police,Police/security,5,41,41,#ce3e45
1498,358,2020,BLM Defunding Police,Police/security,5,41,41,#ce3e45
1499,359,2020,BLM Defunding Police,Police/security,5,41,41,#ce3e45
1500,360,2020,BLM Defunding Police,Police/security,5,41,41,#ce3e45
1501,361,2020,BLM Defunding Police,Police/security,5,41,41,#ce3e45
1502,362,2020,BLM Defunding Police,Police/security,5,41,41,#ce3e45
1503,363,2020,BLM Defunding Police,Police/security,5,41,41,#ce3e45
1504,364,2020,BLM Defunding Police,Police/security,5,41,41,#ce3e45
1505,365,2020,BLM Defunding Police,Police/security,5,41,41,#ce3e45
1506,366,2020,BLM Defunding Police,Police/security,5,41,41,#ce3e45
1507,367,2020,BLM Defunding Police,Police/security,5,41,41,#ce3e45
1508,368,2020,BLM Defunding Police,Police/security,5,41,41,#ce3e45
1509,369,2020,BLM Defunding Police,Police/security,5,41,41,#ce3e45
1510,370,2020,BLM Defunding Police,Police/security,5,41,41,#ce3e45
1511,371,2020,BLM Defunding Police,Police/security,5,41,41,#ce3e45
1512,372,2020,BLM Defunding Police,Police/security,5,41,41,#ce3e45
1513,373,2020,BLM Defunding Police,Police/security,5,41,41,#ce3e45
1514,374,2020,BLM Defunding Police,Police/security,5,41,41,#ce3e45
1515,375,2020,BLM Defunding Police,Police/security,5,41,41,#ce3e45
1516,376,2020,BLM Defunding Police,Police/security,5,41,41,#ce3e45
1517,377,2020,BLM Defunding Police,Police/security,5,41,41,#ce3e45
1518,378,2020,BLM Defunding Police,Police/security,5,41,41,#ce3e45
1519,379,2020,BLM Defunding Police,Police/security,5,41,41,#ce3e45
1520,380,2020,BLM Defunding Police,Police/security,5,41,41,#ce3e45
1521,381,2020,BLM Defunding Police,Police/security,5,41,41,#ce3e45
1522,435,2020,BLM Police Protest,Police/security,5,43,43,#ad3b44
1523,436,2020,BLM Police Protest,Police/security,5,43,43,#ad3b44
1524,437,2020,BLM Police Protest,Police/security,5,43,43,#ad3b44
1525,438,2020,BLM Police Protest,Police/security,5,43,43,#ad3b44
1526,439,2020,BLM Police Protest,Police/security,5,43,43,#ad3b44
1527,440,2020,BLM Police Protest,Police/security,5,43,43,#ad3b44
1528,441,2020,BLM Police Protest,Police/security,5,43,43,#ad3b44
1529,442,2020,BLM Police Protest,Police/security,5,43,43,#ad3b44
1530,443,2020,BLM Police Protest,Police/security,5,43,43,#ad3b44
1531,444,2020,BLM Police Protest,Police/security,5,43,43,#ad3b44
1532,445,2020,BLM Police Protest,Police/security,5,43,43,#ad3b44
1533,446,2020,BLM Police Protest,Police/security,5,43,43,#ad3b44
1534,447,2020,BLM Police Protest,Police/security,5,43,43,#ad3b44
1535,448,2020,BLM Police Protest,Police/security,5,43,43,#ad3b44
1536,449,2020,BLM Police Protest,Police/security,5,43,43,#ad3b44
1537,450,2020,BLM Police Protest,Police/security,5,43,43,#ad3b44
1538,451,2020,BLM Police Protest,Police/security,5,43,43,#ad3b44
1539,452,2020,BLM Police Protest,Police/security,5,43,43,#ad3b44
1540,453,2020,BLM Police Protest,Police/security,5,43,43,#ad3b44
1541,454,2020,BLM Police Protest,Police/security,5,43,43,#ad3b44
1542,455,2020,BLM Police Protest,Police/security,5,43,43,#ad3b44
1543,456,2020,BLM Police Protest,Police/security,5,43,43,#ad3b44
1544,457,2020,BLM Police Protest,Police/security,5,43,43,#ad3b44
1545,458,2020,BLM Police Protest,Police/security,5,43,43,#ad3b44
1546,459,2020,BLM Police Protest,Police/security,5,43,43,#ad3b44
1547,460,2020,BLM Police Protest,Police/security,5,43,43,#ad3b44
1548,461,2020,BLM Police Protest,Police/security,5,43,43,#ad3b44
1549,462,2020,BLM Police Protest,Police/security,5,43,43,#ad3b44
1550,463,2020,BLM Police Protest,Police/security,5,43,43,#ad3b44
1551,464,2020,BLM Police Protest,Police/security,5,43,43,#ad3b44
1552,465,2020,BLM Police Protest,Police/security,5,43,43,#ad3b44
1553,466,2020,BLM Police Protest,Police/security,5,43,43,#ad3b44
1554,467,2020,BLM Police Protest,Police/security,5,43,43,#ad3b44
1555,468,2020,BLM Police Protest,Police/security,5,43,43,#ad3b44
1556,469,2020,BLM Police Protest,Police/security,5,43,43,#ad3b44
1557,470,2020,BLM Police Protest,Police/security,5,43,43,#ad3b44
1558,471,2020,BLM Police Protest,Police/security,5,43,43,#ad3b44
1559,472,2020,BLM Police Protest,Police/security,5,43,43,#ad3b44
1560,473,2020,BLM Police Protest,Police/security,5,43,43,#ad3b44
1561,474,2020,BLM Police Protest,Police/security,5,43,43,#ad3b44
1562,475,2020,BLM Police Protest,Police/security,5,43,43,#ad3b44
1563,476,2020,BLM Police Protest,Police/security,5,43,43,#ad3b44
1564,477,2020,BLM Police Protest,Police/security,5,43,43,#ad3b44
1565,639,2020,Coronavirus,Health,5,51,51,#f4628f
1566,640,2020,Coronavirus,Health,5,51,51,#f4628f
1567,641,2020,Coronavirus,Health,5,51,51,#f4628f
1568,642,2020,Coronavirus,Health,5,51,51,#f4628f
1569,643,2020,Coronavirus,Health,5,51,51,#f4628f
1570,644,2020,Coronavirus,Health,5,51,51,#f4628f
1571,645,2020,Coronavirus,Health,5,51,51,#f4628f
1572,646,2020,Coronavirus,Health,5,51,51,#f4628f
1573,647,2020,Coronavirus,Health,5,51,51,#f4628f
1574,648,2020,Coronavirus,Health,5,51,51,#f4628f
1575,649,2020,Coronavirus,Health,5,51,51,#f4628f
1576,650,2020,Coronavirus,Health,5,51,51,#f4628f
1577,651,2020,Coronavirus,Health,5,51,51,#f4628f
1578,652,2020,Coronavirus,Health,5,51,51,#f4628f
1579,653,2020,Coronavirus,Health,5,51,51,#f4628f
1580,654,2020,Coronavirus,Health,5,51,51,#f4628f
1581,655,2020,Coronavirus,Health,5,51,51,#f4628f
1582,656,2020,Coronavirus,Health,5,51,51,#f4628f
1583,657,2020,Coronavirus,Health,5,51,51,#f4628f
1584,658,2020,Coronavirus,Health,5,51,51,#f4628f
1585,659,2020,Coronavirus,Health,5,51,51,#f4628f
1586,660,2020,Coronavirus,Health,5,51,51,#f4628f
1587,661,2020,Coronavirus,Health,5,51,51,#f4628f
1588,662,2020,Coronavirus,Health,5,51,51,#f4628f
1589,663,2020,Coronavirus,Health,5,51,51,#f4628f
1590,664,2020,Coronavirus,Health,5,51,51,#f4628f
1591,665,2020,Coronavirus,Health,5,51,51,#f4628f
1592,666,2020,Coronavirus,Health,5,51,51,#f4628f
1593,667,2020,Coronavirus,Health,5,51,51,#f4628f
1594,668,2020,Coronavirus,Health,5,51,51,#f4628f
1595,669,2020,Coronavirus,Health,5,51,51,#f4628f
1596,670,2020,Coronavirus,Health,5,51,51,#f4628f
1597,671,2020,Coronavirus,Health,5,51,51,#f4628f
1598,672,2020,Coronavirus,Health,5,51,51,#f4628f
1599,673,2020,Coronavirus,Health,5,51,51,#f4628f
1600,674,2020,Coronavirus,Health,5,51,51,#f4628f
1601,675,2020,Coronavirus,Health,5,51,51,#f4628f
1602,676,2020,Coronavirus,Health,5,51,51,#f4628f
1603,677,2020,Coronavirus,Health,5,51,51,#f4628f
1604,678,2020,Coronavirus,Health,5,51,51,#f4628f
1605,679,2020,Coronavirus,Health,5,51,51,#f4628f
1606,680,2020,Coronavirus,Health,5,51,51,#f4628f
1607,681,2020,Coronavirus,Health,5,51,51,#f4628f
1608,682,2020,Coronavirus,Health,5,51,51,#f4628f
1609,683,2020,Coronavirus,Health,5,51,51,#f4628f
1610,684,2020,Coronavirus,Health,5,51,51,#f4628f
1611,685,2020,Coronavirus,Health,5,51,51,#f4628f
1612,686,2020,Coronavirus,Health,5,51,51,#f4628f
1613,687,2020,Coronavirus,Health,5,51,51,#f4628f
1614,688,2020,Coronavirus,Health,5,51,51,#f4628f
1615,689,2020,Coronavirus,Health,5,51,51,#f4628f
9999,1,9999,ICE,topicblank,0,9999,1,#ffffff
9999,2,9999,ICE,topicblank,0,0,1,#ffffff
9999,4,9999,Medallion ,topicblank,0,9999,1,#ffffff
9999,5,9999,Medallion ,topicblank,0,0,1,#ffffff
9999,6,9999,Medallion ,topicblank,0,0,1,#ffffff
9999,7,9999,Medallion ,topicblank,0,0,1,#ffffff
9999,9,9999,Foie Gras Ban,topicblank,0,9999,2,#ffffff
9999,10,9999,Foie Gras Ban,topicblank,0,0,2,#ffffff
9999,11,9999,Foie Gras Ban,topicblank,0,0,2,#ffffff
9999,12,9999,Foie Gras Ban,topicblank,0,0,2,#ffffff
9999,13,9999,Foie Gras Ban,topicblank,0,0,2,#ffffff
9999,16,9999,Plastic Bag Ban,topicblank,0,9999,3,#ffffff
9999,17,9999,Plastic Bag Ban,topicblank,0,0,3,#ffffff
9999,18,9999,Plastic Bag Ban,topicblank,0,0,3,#ffffff
9999,19,9999,Plastic Bag Ban,topicblank,0,0,3,#ffffff
9999,20,9999,Plastic Bag Ban,topicblank,0,0,3,#ffffff
9999,24,9999,Primaries,topicblank,0,9999,4,#ffffff
9999,25,9999,Primaries,topicblank,0,0,4,#ffffff
9999,26,9999,Primaries,topicblank,0,0,4,#ffffff
9999,31,9999,Google,topicblank,0,9999,6,#ffffff
9999,32,9999,Google,topicblank,0,0,6,#ffffff
9999,33,9999,Google,topicblank,0,0,6,#ffffff
9999,40,9999,E-Cigarette Ban,topicblank,0,9999,8,#ffffff
9999,41,9999,E-Cigarette Ban,topicblank,0,0,8,#ffffff
