yearindex,topicindex,year,topic,category,radius,count,countall,color
1225,396,2018,Marijuana,Homeland Security,6,43,43,#71d4d5
1226,397,2018,Marijuana,Homeland Security,6,43,43,#71d4d5
1227,398,2018,Marijuana,Homeland Security,6,43,43,#71d4d5
1228,399,2018,Marijuana,Homeland Security,6,43,43,#71d4d5
1229,400,2018,Marijuana,Homeland Security,6,43,43,#71d4d5
1230,401,2018,Marijuana,Homeland Security,6,43,43,#71d4d5
1231,402,2018,Marijuana,Homeland Security,6,43,43,#71d4d5
1232,403,2018,Marijuana,Homeland Security,6,43,43,#71d4d5
1233,404,2018,Marijuana,Homeland Security,6,43,43,#71d4d5
1234,405,2018,Marijuana,Homeland Security,6,43,43,#71d4d5
1235,406,2018,Marijuana,Homeland Security,6,43,43,#71d4d5
1236,407,2018,Marijuana,Homeland Security,6,43,43,#71d4d5
1237,408,2018,Marijuana,Homeland Security,6,43,43,#71d4d5
1238,409,2018,Marijuana,Homeland Security,6,43,43,#71d4d5
1239,410,2018,Marijuana,Homeland Security,6,43,43,#71d4d5
1240,411,2018,Marijuana,Homeland Security,6,43,43,#71d4d5
1241,412,2018,Marijuana,Homeland Security,6,43,43,#71d4d5
1242,413,2018,Marijuana,Homeland Security,6,43,43,#71d4d5
1243,414,2018,Marijuana,Homeland Security,6,43,43,#71d4d5
1244,415,2018,Marijuana,Homeland Security,6,43,43,#71d4d5
1245,416,2018,Marijuana,Homeland Security,6,43,43,#71d4d5
1246,417,2018,Marijuana,Homeland Security,6,43,43,#71d4d5
1247,418,2018,Marijuana,Homeland Security,6,43,43,#71d4d5
1248,419,2018,Marijuana,Homeland Security,6,43,43,#71d4d5
1249,420,2018,Marijuana,Homeland Security,6,43,43,#71d4d5
1250,421,2018,Marijuana,Homeland Security,6,43,43,#71d4d5
1251,422,2018,Marijuana,Homeland Security,6,43,43,#71d4d5
1252,423,2018,Marijuana,Homeland Security,6,43,43,#71d4d5
1253,424,2018,Marijuana,Homeland Security,6,43,43,#71d4d5
1254,425,2018,Marijuana,Homeland Security,6,43,43,#71d4d5
1255,426,2018,Marijuana,Homeland Security,6,43,43,#71d4d5
1256,427,2018,Marijuana,Homeland Security,6,43,43,#71d4d5
1257,428,2018,Marijuana,Homeland Security,6,43,43,#71d4d5
1258,1754,2019,yearblank,yearblank,0,0,0,#ffffff
1259,1755,2019,yearblank,yearblank,0,0,99999,#ffffff
1260,70,2019,Public Health,Health,6,12,12,#fca3b9
1261,71,2019,Public Health,Health,6,12,12,#fca3b9
1262,72,2019,Public Health,Health,6,12,12,#fca3b9
1263,73,2019,Public Health,Health,6,12,12,#fca3b9
1264,74,2019,Public Health,Health,6,12,12,#fca3b9
1265,75,2019,Public Health,Health,6,12,12,#fca3b9
1266,76,2019,Public Health,Health,6,12,12,#fca3b9
1267,77,2019,Public Health,Health,6,12,12,#fca3b9
1268,78,2019,Public Health,Health,6,12,12,#fca3b9
1269,79,2019,Public Health,Health,6,12,12,#fca3b9
1270,80,2019,Public Health,Health,6,12,12,#fca3b9
1271,81,2019,Public Health,Health,6,12,12,#fca3b9
1272,149,2019,Hudson Yards,Public space,6,22,22,#73d8cd
1273,150,2019,Hudson Yards,Public space,6,22,22,#73d8cd
1274,151,2019,Hudson Yards,Public space,6,22,22,#73d8cd
1275,152,2019,Hudson Yards,Public space,6,22,22,#73d8cd
1276,153,2019,Hudson Yards,Public space,6,22,22,#73d8cd
1277,154,2019,Hudson Yards,Public space,6,22,22,#73d8cd
1278,155,2019,Hudson Yards,Public space,6,22,22,#73d8cd
1279,156,2019,Hudson Yards,Public space,6,22,22,#73d8cd
1280,157,2019,Hudson Yards,Public space,6,22,22,#73d8cd
1281,158,2019,Hudson Yards,Public space,6,22,22,#73d8cd
1282,159,2019,Hudson Yards,Public space,6,22,22,#73d8cd
1283,160,2019,Hudson Yards,Public space,6,22,22,#73d8cd
1284,161,2019,Hudson Yards,Public space,6,22,22,#73d8cd
1285,162,2019,Hudson Yards,Public space,6,22,22,#73d8cd
1286,163,2019,Hudson Yards,Public space,6,22,22,#73d8cd
1287,164,2019,Hudson Yards,Public space,6,22,22,#73d8cd
1288,165,2019,Hudson Yards,Public space,6,22,22,#73d8cd
1289,166,2019,Hudson Yards,Public space,6,22,22,#73d8cd
1290,167,2019,Hudson Yards,Public space,6,22,22,#73d8cd
1291,168,2019,Hudson Yards,Public space,6,22,22,#73d8cd
1292,169,2019,Hudson Yards,Public space,6,22,22,#73d8cd
1293,170,2019,Hudson Yards,Public space,6,22,22,#73d8cd
1294,175,2019,City Streets,Public space,6,28,28,#ffb593
1295,176,2019,City Streets,Public space,6,28,28,#ffb593
1296,177,2019,City Streets,Public space,6,28,28,#ffb593
1297,178,2019,City Streets,Public space,6,28,28,#ffb593
1298,179,2019,City Streets,Public space,6,28,28,#ffb593
1299,180,2019,City Streets,Public space,6,28,28,#ffb593
1300,181,2019,City Streets,Public space,6,28,28,#ffb593
1301,182,2019,City Streets,Public space,6,28,28,#ffb593
1302,183,2019,City Streets,Public space,6,28,28,#ffb593
1303,184,2019,City Streets,Public space,6,28,28,#ffb593
1304,185,2019,City Streets,Public space,6,28,28,#ffb593
1305,186,2019,City Streets,Public space,6,28,28,#ffb593
1306,187,2019,City Streets,Public space,6,28,28,#ffb593
1307,188,2019,City Streets,Public space,6,28,28,#ffb593
1308,189,2019,City Streets,Public space,6,28,28,#ffb593
1309,190,2019,City Streets,Public space,6,28,28,#ffb593
1310,191,2019,City Streets,Public space,6,28,28,#ffb593
1311,192,2019,City Streets,Public space,6,28,28,#ffb593
1312,193,2019,City Streets,Public space,6,28,28,#ffb593
1313,194,2019,City Streets,Public space,6,28,28,#ffb593
1314,195,2019,City Streets,Public space,6,28,28,#ffb593
1315,196,2019,City Streets,Public space,6,28,28,#ffb593
1316,197,2019,City Streets,Public space,6,28,28,#ffb593
1317,198,2019,City Streets,Public space,6,28,28,#ffb593
1318,199,2019,City Streets,Public space,6,28,28,#ffb593
1319,200,2019,City Streets,Public space,6,28,28,#ffb593
1320,201,2019,City Streets,Public space,6,28,28,#ffb593
1321,202,2019,City Streets,Public space,6,28,28,#ffb593
1322,483,2019,Medallion Loans,Treasury,6,45,45,#95d0dd
1323,484,2019,Medallion Loans,Treasury,6,45,45,#95d0dd
1324,485,2019,Medallion Loans,Treasury,6,45,45,#95d0dd
1325,486,2019,Medallion Loans,Treasury,6,45,45,#95d0dd
1326,487,2019,Medallion Loans,Treasury,6,45,45,#95d0dd
1327,488,2019,Medallion Loans,Treasury,6,45,45,#95d0dd
1328,489,2019,Medallion Loans,Treasury,6,45,45,#95d0dd
1329,490,2019,Medallion Loans,Treasury,6,45,45,#95d0dd
1330,491,2019,Medallion Loans,Treasury,6,45,45,#95d0dd
1331,492,2019,Medallion Loans,Treasury,6,45,45,#95d0dd
1332,493,2019,Medallion Loans,Treasury,6,45,45,#95d0dd
1333,494,2019,Medallion Loans,Treasury,6,45,45,#95d0dd
1334,495,2019,Medallion Loans,Treasury,6,45,45,#95d0dd
1335,496,2019,Medallion Loans,Treasury,6,45,45,#95d0dd
1336,497,2019,Medallion Loans,Treasury,6,45,45,#95d0dd
1337,498,2019,Medallion Loans,Treasury,6,45,45,#95d0dd
1338,499,2019,Medallion Loans,Treasury,6,45,45,#95d0dd
1339,500,2019,Medallion Loans,Treasury,6,45,45,#95d0dd
1340,501,2019,Medallion Loans,Treasury,6,45,45,#95d0dd
1341,502,2019,Medallion Loans,Treasury,6,45,45,#95d0dd
1342,503,2019,Medallion Loans,Treasury,6,45,45,#95d0dd
1343,504,2019,Medallion Loans,Treasury,6,45,45,#95d0dd
1344,505,2019,Medallion Loans,Treasury,6,45,45,#95d0dd
1345,506,2019,Medallion Loans,Treasury,6,45,45,#95d0dd
1346,507,2019,Medallion Loans,Treasury,6,45,45,#95d0dd
1347,508,2019,Medallion Loans,Treasury,6,45,45,#95d0dd
1348,509,2019,Medallion Loans,Treasury,6,45,45,#95d0dd
1349,510,2019,Medallion Loans,Treasury,6,45,45,#95d0dd
1350,511,2019,Medallion Loans,Treasury,6,45,45,#95d0dd
1351,512,2019,Medallion Loans,Treasury,6,45,45,#95d0dd
1352,513,2019,Medallion Loans,Treasury,6,45,45,#95d0dd
1353,514,2019,Medallion Loans,Treasury,6,45,45,#95d0dd
1354,515,2019,Medallion Loans,Treasury,6,45,45,#95d0dd
1355,516,2019,Medallion Loans,Treasury,6,45,45,#95d0dd
1356,517,2019,Medallion Loans,Treasury,6,45,45,#95d0dd
1357,518,2019,Medallion Loans,Treasury,6,45,45,#95d0dd
1358,519,2019,Medallion Loans,Treasury,6,45,45,#95d0dd
1359,520,2019,Medallion Loans,Treasury,6,45,45,#95d0dd
1360,521,2019,Medallion Loans,Treasury,6,45,45,#95d0dd
1361,522,2019,Medallion Loans,Treasury,6,45,45,#95d0dd
1362,523,2019,Medallion Loans,Treasury,6,45,45,#95d0dd
1363,524,2019,Medallion Loans,Treasury,6,45,45,#95d0dd
1364,525,2019,Medallion Loans,Treasury,6,45,45,#95d0dd
1365,526,2019,Medallion Loans,Treasury,6,45,45,#95d0dd
1366,527,2019,Medallion Loans,Treasury,6,45,45,#95d0dd
1367,587,2019,Rikers Closing,Homeland Security,6,48,48,#ffb987
1368,588,2019,Rikers Closing,Homeland Security,6,48,48,#ffb987
1369,589,2019,Rikers Closing,Homeland Security,6,48,48,#ffb987
1370,590,2019,Rikers Closing,Homeland Security,6,48,48,#ffb987
1371,591,2019,Rikers Closing,Homeland Security,6,48,48,#ffb987
1372,592,2019,Rikers Closing,Homeland Security,6,48,48,#ffb987
1373,593,2019,Rikers Closing,Homeland Security,6,48,48,#ffb987
1374,594,2019,Rikers Closing,Homeland Security,6,48,48,#ffb987
1375,595,2019,Rikers Closing,Homeland Security,6,48,48,#ffb987
1376,596,2019,Rikers Closing,Homeland Security,6,48,48,#ffb987
1377,597,2019,Rikers Closing,Homeland Security,6,48,48,#ffb987
1378,598,2019,Rikers Closing,Homeland Security,6,48,48,#ffb987
1379,599,2019,Rikers Closing,Homeland Security,6,48,48,#ffb987
1380,600,2019,Rikers Closing,Homeland Security,6,48,48,#ffb987
1381,601,2019,Rikers Closing,Homeland Security,6,48,48,#ffb987
1382,602,2019,Rikers Closing,Homeland Security,6,48,48,#ffb987
1383,603,2019,Rikers Closing,Homeland Security,6,48,48,#ffb987
1384,604,2019,Rikers Closing,Homeland Security,6,48,48,#ffb987
1385,605,2019,Rikers Closing,Homeland Security,6,48,48,#ffb987
1386,606,2019,Rikers Closing,Homeland Security,6,48,48,#ffb987
1387,607,2019,Rikers Closing,Homeland Security,6,48,48,#ffb987
1388,608,2019,Rikers Closing,Homeland Security,6,48,48,#ffb987
1389,609,2019,Rikers Closing,Homeland Security,6,48,48,#ffb987
1390,610,2019,Rikers Closing,Homeland Security,6,48,48,#ffb987
1391,611,2019,Rikers Closing,Homeland Security,6,48,48,#ffb987
1392,612,2019,Rikers Closing,Homeland Security,6,48,48,#ffb987
1393,613,2019,Rikers Closing,Homeland Security,6,48,48,#ffb987
1394,614,2019,Rikers Closing,Homeland Security,6,48,48,#ffb987
1395,615,2019,Rikers Closing,Homeland Security,6,48,48,#ffb987
1396,616,2019,Rikers Closing,Homeland Security,6,48,48,#ffb987
1397,617,2019,Rikers Closing,Homeland Security,6,48,48,#ffb987
1398,618,2019,Rikers Closing,Homeland Security,6,48,48,#ffb987
1399,619,2019,Rikers Closing,Homeland Security,6,48,48,#ffb987
1400,620,2019,Rikers Closing,Homeland Security,6,48,48,#ffb987
1401,621,2019,Rikers Closing,Homeland Security,6,48,48,#ffb987
1402,622,2019,Rikers Closing,Homeland Security,6,48,48,#ffb987
1403,623,2019,Rikers Closing,Homeland Security,6,48,48,#ffb987
1404,624,2019,Rikers Closing,Homeland Security,6,48,48,#ffb987
1405,625,2019,Rikers Closing,Homeland Security,6,48,48,#ffb987
1406,626,2019,Rikers Closing,Homeland Security,6,48,48,#ffb987
1407,627,2019,Rikers Closing,Homeland Security,6,48,48,#ffb987
1408,628,2019,Rikers Closing,Homeland Security,6,48,48,#ffb987
1409,629,2019,Rikers Closing,Homeland Security,6,48,48,#ffb987
1410,630,2019,Rikers Closing,Homeland Security,6,48,48,#ffb987
1411,631,2019,Rikers Closing,Homeland Security,6,48,48,#ffb987
1412,632,2019,Rikers Closing,Homeland Security,6,48,48,#ffb987
1413,633,2019,Rikers Closing,Homeland Security,6,48,48,#ffb987
1414,634,2019,Rikers Closing,Homeland Security,6,48,48,#ffb987
1415,948,2019,Amazon,Business,6,53,85,#f5cbc1
1416,949,2019,Amazon,Business,6,53,85,#f5cbc1
1417,950,2019,Amazon,Business,6,53,85,#f5cbc1
1418,951,2019,Amazon,Business,6,53,85,#f5cbc1
1419,952,2019,Amazon,Business,6,53,85,#f5cbc1
1420,953,2019,Amazon,Business,6,53,85,#f5cbc1
1421,954,2019,Amazon,Business,6,53,85,#f5cbc1
1422,955,2019,Amazon,Business,6,53,85,#f5cbc1
1423,956,2019,Amazon,Business,6,53,85,#f5cbc1
1424,957,2019,Amazon,Business,6,53,85,#f5cbc1
1425,958,2019,Amazon,Business,6,53,85,#f5cbc1
1426,959,2019,Amazon,Business,6,53,85,#f5cbc1
1427,960,2019,Amazon,Business,6,53,85,#f5cbc1
1428,961,2019,Amazon,Business,6,53,85,#f5cbc1
1429,962,2019,Amazon,Business,6,53,85,#f5cbc1
1430,963,2019,Amazon,Business,6,53,85,#f5cbc1
1431,964,2019,Amazon,Business,6,53,85,#f5cbc1
1432,965,2019,Amazon,Business,6,53,85,#f5cbc1
1433,966,2019,Amazon,Business,6,53,85,#f5cbc1
1434,967,2019,Amazon,Business,6,53,85,#f5cbc1
1435,968,2019,Amazon,Business,6,53,85,#f5cbc1
1436,969,2019,Amazon,Business,6,53,85,#f5cbc1
1437,970,2019,Amazon,Business,6,53,85,#f5cbc1
1438,971,2019,Amazon,Business,6,53,85,#f5cbc1
1439,972,2019,Amazon,Business,6,53,85,#f5cbc1
1440,973,2019,Amazon,Business,6,53,85,#f5cbc1
1441,974,2019,Amazon,Business,6,53,85,#f5cbc1
1442,975,2019,Amazon,Business,6,53,85,#f5cbc1
1443,976,2019,Amazon,Business,6,53,85,#f5cbc1
1444,977,2019,Amazon,Business,6,53,85,#f5cbc1
1445,978,2019,Amazon,Business,6,53,85,#f5cbc1
1446,979,2019,Amazon,Business,6,53,85,#f5cbc1
1447,980,2019,Amazon,Business,6,53,85,#f5cbc1
1448,981,2019,Amazon,Business,6,53,85,#f5cbc1
1449,982,2019,Amazon,Business,6,53,85,#f5cbc1
1450,983,2019,Amazon,Business,6,53,85,#f5cbc1
1451,984,2019,Amazon,Business,6,53,85,#f5cbc1
1452,985,2019,Amazon,Business,6,53,85,#f5cbc1
1453,986,2019,Amazon,Business,6,53,85,#f5cbc1
1454,987,2019,Amazon,Business,6,53,85,#f5cbc1
1455,988,2019,Amazon,Business,6,53,85,#f5cbc1
1456,989,2019,Amazon,Business,6,53,85,#f5cbc1
1457,990,2019,Amazon,Business,6,53,85,#f5cbc1
1458,991,2019,Amazon,Business,6,53,85,#f5cbc1
1459,992,2019,Amazon,Business,6,53,85,#f5cbc1
1460,993,2019,Amazon,Business,6,53,85,#f5cbc1
1461,994,2019,Amazon,Business,6,53,85,#f5cbc1
1462,995,2019,Amazon,Business,6,53,85,#f5cbc1
1463,996,2019,Amazon,Business,6,53,85,#f5cbc1
1464,997,2019,Amazon,Business,6,53,85,#f5cbc1
1465,998,2019,Amazon,Business,6,53,85,#f5cbc1
1466,999,2019,Amazon,Business,6,53,85,#f5cbc1
1467,1000,2019,Amazon,Business,6,53,85,#f5cbc1
1468,1756,2020,yearblank,yearblank,0,0,0,#ffffff
1469,1757,2020,yearblank,yearblank,0,0,99999,#ffffff
1470,3,2020,ICE,etc,6,1,1,#8adad8
1471,8,2020,Medallion ,Transportation,6,1,1,#8dd2d9
1472,14,2020,Foie Gras Ban,etc,6,2,2,#c1de8b
1473,15,2020,Foie Gras Ban,etc,6,2,2,#c1de8b
1474,21,2020,Plastic Bag Ban,Environment,6,3,3,#e0bcd2
1475,22,2020,Plastic Bag Ban,Environment,6,3,3,#e0bcd2
1476,23,2020,Plastic Bag Ban,Environment,6,3,3,#e0bcd2
1477,27,2020,Primaries,Election,6,4,4,#f89cb9
1478,28,2020,Primaries,Election,6,4,4,#f89cb9
1479,29,2020,Primaries,Election,6,4,4,#f89cb9
1480,30,2020,Primaries,Election,6,4,4,#f89cb9
1481,341,2020,BLM Defunding Police,Homeland Security,6,41,41,#efc3d6
1482,342,2020,BLM Defunding Police,Homeland Security,6,41,41,#efc3d6
1483,343,2020,BLM Defunding Police,Homeland Security,6,41,41,#efc3d6
1484,344,2020,BLM Defunding Police,Homeland Security,6,41,41,#efc3d6
1485,345,2020,BLM Defunding Police,Homeland Security,6,41,41,#efc3d6
1486,346,2020,BLM Defunding Police,Homeland Security,6,41,41,#efc3d6
1487,347,2020,BLM Defunding Police,Homeland Security,6,41,41,#efc3d6
1488,348,2020,BLM Defunding Police,Homeland Security,6,41,41,#efc3d6
1489,349,2020,BLM Defunding Police,Homeland Security,6,41,41,#efc3d6
1490,350,2020,BLM Defunding Police,Homeland Security,6,41,41,#efc3d6
1491,351,2020,BLM Defunding Police,Homeland Security,6,41,41,#efc3d6
1492,352,2020,BLM Defunding Police,Homeland Security,6,41,41,#efc3d6
1493,353,2020,BLM Defunding Police,Homeland Security,6,41,41,#efc3d6
1494,354,2020,BLM Defunding Police,Homeland Security,6,41,41,#efc3d6
1495,355,2020,BLM Defunding Police,Homeland Security,6,41,41,#efc3d6
1496,356,2020,BLM Defunding Police,Homeland Security,6,41,41,#efc3d6
1497,357,2020,BLM Defunding Police,Homeland Security,6,41,41,#efc3d6
1498,358,2020,BLM Defunding Police,Homeland Security,6,41,41,#efc3d6
1499,359,2020,BLM Defunding Police,Homeland Security,6,41,41,#efc3d6
1500,360,2020,BLM Defunding Police,Homeland Security,6,41,41,#efc3d6
1501,361,2020,BLM Defunding Police,Homeland Security,6,41,41,#efc3d6
1502,362,2020,BLM Defunding Police,Homeland Security,6,41,41,#efc3d6
1503,363,2020,BLM Defunding Police,Homeland Security,6,41,41,#efc3d6
1504,364,2020,BLM Defunding Police,Homeland Security,6,41,41,#efc3d6
1505,365,2020,BLM Defunding Police,Homeland Security,6,41,41,#efc3d6
1506,366,2020,BLM Defunding Police,Homeland Security,6,41,41,#efc3d6
1507,367,2020,BLM Defunding Police,Homeland Security,6,41,41,#efc3d6
1508,368,2020,BLM Defunding Police,Homeland Security,6,41,41,#efc3d6
1509,369,2020,BLM Defunding Police,Homeland Security,6,41,41,#efc3d6
1510,370,2020,BLM Defunding Police,Homeland Security,6,41,41,#efc3d6
1511,371,2020,BLM Defunding Police,Homeland Security,6,41,41,#efc3d6
1512,372,2020,BLM Defunding Police,Homeland Security,6,41,41,#efc3d6
1513,373,2020,BLM Defunding Police,Homeland Security,6,41,41,#efc3d6
1514,374,2020,BLM Defunding Police,Homeland Security,6,41,41,#efc3d6
1515,375,2020,BLM Defunding Police,Homeland Security,6,41,41,#efc3d6
1516,376,2020,BLM Defunding Police,Homeland Security,6,41,41,#efc3d6
1517,377,2020,BLM Defunding Police,Homeland Security,6,41,41,#efc3d6
1518,378,2020,BLM Defunding Police,Homeland Security,6,41,41,#efc3d6
1519,379,2020,BLM Defunding Police,Homeland Security,6,41,41,#efc3d6
1520,380,2020,BLM Defunding Police,Homeland Security,6,41,41,#efc3d6
1521,381,2020,BLM Defunding Police,Homeland Security,6,41,41,#efc3d6
1522,435,2020,BLM Police Protest,Homeland Security,6,43,43,#ffadaf
1523,436,2020,BLM Police Protest,Homeland Security,6,43,43,#ffadaf
1524,437,2020,BLM Police Protest,Homeland Security,6,43,43,#ffadaf
1525,438,2020,BLM Police Protest,Homeland Security,6,43,43,#ffadaf
1526,439,2020,BLM Police Protest,Homeland Security,6,43,43,#ffadaf
1527,440,2020,BLM Police Protest,Homeland Security,6,43,43,#ffadaf
1528,441,2020,BLM Police Protest,Homeland Security,6,43,43,#ffadaf
1529,442,2020,BLM Police Protest,Homeland Security,6,43,43,#ffadaf
1530,443,2020,BLM Police Protest,Homeland Security,6,43,43,#ffadaf
1531,444,2020,BLM Police Protest,Homeland Security,6,43,43,#ffadaf
1532,445,2020,BLM Police Protest,Homeland Security,6,43,43,#ffadaf
1533,446,2020,BLM Police Protest,Homeland Security,6,43,43,#ffadaf
1534,447,2020,BLM Police Protest,Homeland Security,6,43,43,#ffadaf
1535,448,2020,BLM Police Protest,Homeland Security,6,43,43,#ffadaf
1536,449,2020,BLM Police Protest,Homeland Security,6,43,43,#ffadaf
1537,450,2020,BLM Police Protest,Homeland Security,6,43,43,#ffadaf
1538,451,2020,BLM Police Protest,Homeland Security,6,43,43,#ffadaf
1539,452,2020,BLM Police Protest,Homeland Security,6,43,43,#ffadaf
1540,453,2020,BLM Police Protest,Homeland Security,6,43,43,#ffadaf
1541,454,2020,BLM Police Protest,Homeland Security,6,43,43,#ffadaf
1542,455,2020,BLM Police Protest,Homeland Security,6,43,43,#ffadaf
1543,456,2020,BLM Police Protest,Homeland Security,6,43,43,#ffadaf
1544,457,2020,BLM Police Protest,Homeland Security,6,43,43,#ffadaf
1545,458,2020,BLM Police Protest,Homeland Security,6,43,43,#ffadaf
1546,459,2020,BLM Police Protest,Homeland Security,6,43,43,#ffadaf
1547,460,2020,BLM Police Protest,Homeland Security,6,43,43,#ffadaf
1548,461,2020,BLM Police Protest,Homeland Security,6,43,43,#ffadaf
1549,462,2020,BLM Police Protest,Homeland Security,6,43,43,#ffadaf
1550,463,2020,BLM Police Protest,Homeland Security,6,43,43,#ffadaf
1551,464,2020,BLM Police Protest,Homeland Security,6,43,43,#ffadaf
1552,465,2020,BLM Police Protest,Homeland Security,6,43,43,#ffadaf
1553,466,2020,BLM Police Protest,Homeland Security,6,43,43,#ffadaf
1554,467,2020,BLM Police Protest,Homeland Security,6,43,43,#ffadaf
1555,468,2020,BLM Police Protest,Homeland Security,6,43,43,#ffadaf
1556,469,2020,BLM Police Protest,Homeland Security,6,43,43,#ffadaf
1557,470,2020,BLM Police Protest,Homeland Security,6,43,43,#ffadaf
1558,471,2020,BLM Police Protest,Homeland Security,6,43,43,#ffadaf
1559,472,2020,BLM Police Protest,Homeland Security,6,43,43,#ffadaf
1560,473,2020,BLM Police Protest,Homeland Security,6,43,43,#ffadaf
1561,474,2020,BLM Police Protest,Homeland Security,6,43,43,#ffadaf
1562,475,2020,BLM Police Protest,Homeland Security,6,43,43,#ffadaf
1563,476,2020,BLM Police Protest,Homeland Security,6,43,43,#ffadaf
1564,477,2020,BLM Police Protest,Homeland Security,6,43,43,#ffadaf
1565,639,2020,Coronavirus,Health,6,51,51,#fcc593
1566,640,2020,Coronavirus,Health,6,51,51,#fcc593
1567,641,2020,Coronavirus,Health,6,51,51,#fcc593
1568,642,2020,Coronavirus,Health,6,51,51,#fcc593
1569,643,2020,Coronavirus,Health,6,51,51,#fcc593
1570,644,2020,Coronavirus,Health,6,51,51,#fcc593
1571,645,2020,Coronavirus,Health,6,51,51,#fcc593
1572,646,2020,Coronavirus,Health,6,51,51,#fcc593
1573,647,2020,Coronavirus,Health,6,51,51,#fcc593
1574,648,2020,Coronavirus,Health,6,51,51,#fcc593
1575,649,2020,Coronavirus,Health,6,51,51,#fcc593
1576,650,2020,Coronavirus,Health,6,51,51,#fcc593
1577,651,2020,Coronavirus,Health,6,51,51,#fcc593
1578,652,2020,Coronavirus,Health,6,51,51,#fcc593
1579,653,2020,Coronavirus,Health,6,51,51,#fcc593
1580,654,2020,Coronavirus,Health,6,51,51,#fcc593
1581,655,2020,Coronavirus,Health,6,51,51,#fcc593
1582,656,2020,Coronavirus,Health,6,51,51,#fcc593
1583,657,2020,Coronavirus,Health,6,51,51,#fcc593
1584,658,2020,Coronavirus,Health,6,51,51,#fcc593
1585,659,2020,Coronavirus,Health,6,51,51,#fcc593
1586,660,2020,Coronavirus,Health,6,51,51,#fcc593
1587,661,2020,Coronavirus,Health,6,51,51,#fcc593
1588,662,2020,Coronavirus,Health,6,51,51,#fcc593
1589,663,2020,Coronavirus,Health,6,51,51,#fcc593
1590,664,2020,Coronavirus,Health,6,51,51,#fcc593
1591,665,2020,Coronavirus,Health,6,51,51,#fcc593
1592,666,2020,Coronavirus,Health,6,51,51,#fcc593
1593,667,2020,Coronavirus,Health,6,51,51,#fcc593
1594,668,2020,Coronavirus,Health,6,51,51,#fcc593
1595,669,2020,Coronavirus,Health,6,51,51,#fcc593
1596,670,2020,Coronavirus,Health,6,51,51,#fcc593
1597,671,2020,Coronavirus,Health,6,51,51,#fcc593
1598,672,2020,Coronavirus,Health,6,51,51,#fcc593
1599,673,2020,Coronavirus,Health,6,51,51,#fcc593
1600,674,2020,Coronavirus,Health,6,51,51,#fcc593
1601,675,2020,Coronavirus,Health,6,51,51,#fcc593
1602,676,2020,Coronavirus,Health,6,51,51,#fcc593
1603,677,2020,Coronavirus,Health,6,51,51,#fcc593
1604,678,2020,Coronavirus,Health,6,51,51,#fcc593
1605,679,2020,Coronavirus,Health,6,51,51,#fcc593
1606,680,2020,Coronavirus,Health,6,51,51,#fcc593
1607,681,2020,Coronavirus,Health,6,51,51,#fcc593
1608,682,2020,Coronavirus,Health,6,51,51,#fcc593
1609,683,2020,Coronavirus,Health,6,51,51,#fcc593
1610,684,2020,Coronavirus,Health,6,51,51,#fcc593
1611,685,2020,Coronavirus,Health,6,51,51,#fcc593
1612,686,2020,Coronavirus,Health,6,51,51,#fcc593
1613,687,2020,Coronavirus,Health,6,51,51,#fcc593
1614,688,2020,Coronavirus,Health,6,51,51,#fcc593
1615,689,2020,Coronavirus,Health,6,51,51,#fcc593
9999,1,9999,ICE,topicblank,0,9999,1,#ffffff
9999,2,9999,ICE,topicblank,0,0,1,#ffffff
9999,4,9999,Medallion ,topicblank,0,9999,1,#ffffff
9999,5,9999,Medallion ,topicblank,0,0,1,#ffffff
9999,6,9999,Medallion ,topicblank,0,0,1,#ffffff
9999,7,9999,Medallion ,topicblank,0,0,1,#ffffff
9999,9,9999,Foie Gras Ban,topicblank,0,9999,2,#ffffff
9999,10,9999,Foie Gras Ban,topicblank,0,0,2,#ffffff
9999,11,9999,Foie Gras Ban,topicblank,0,0,2,#ffffff
9999,12,9999,Foie Gras Ban,topicblank,0,0,2,#ffffff
9999,13,9999,Foie Gras Ban,topicblank,0,0,2,#ffffff
9999,16,9999,Plastic Bag Ban,topicblank,0,9999,3,#ffffff
9999,17,9999,Plastic Bag Ban,topicblank,0,0,3,#ffffff
9999,18,9999,Plastic Bag Ban,topicblank,0,0,3,#ffffff
9999,19,9999,Plastic Bag Ban,topicblank,0,0,3,#ffffff
9999,20,9999,Plastic Bag Ban,topicblank,0,0,3,#ffffff
9999,24,9999,Primaries,topicblank,0,9999,4,#ffffff
9999,25,9999,Primaries,topicblank,0,0,4,#ffffff
9999,26,9999,Primaries,topicblank,0,0,4,#ffffff
9999,31,9999,Google,topicblank,0,9999,6,#ffffff
9999,32,9999,Google,topicblank,0,0,6,#ffffff
9999,33,9999,Google,topicblank,0,0,6,#ffffff
9999,40,9999,E-Cigarette Ban,topicblank,0,9999,8,#ffffff
9999,41,9999,E-Cigarette Ban,topicblank,0,0,8,#ffffff
9999,42,9999,E-Cigarette Ban,topicblank,0,0,8,#ffffff
9999,43,9999,E-Cigarette Ban,topicblank,0,0,8,#ffffff
9999,44,9999,E-Cigarette Ban,topicblank,0,0,8,#ffffff
9999,53,9999,Voting,topicblank,0,9999,9,#ffffff
9999,54,9999,Voting,topicblank,0,0,9,#ffffff
9999,55,9999,Voting,topicblank,0,0,9,#ffffff
